Temperature,Resistance
25.743, 294.57
26.473, 301.32
26.478, 273.46
27.256, 295.78
27.261, 269.46
28.040, 290.46
28.045, 264.71
28.823, 284.47
28.508, 261.58
29.607, 279.46
30.224, 261.57
30.960, 267.95
30.966, 242.99
31.746, 253.86
31.750, 232.74
32.433, 234.41
32.606, 225.18
33.314, 203.56
33.347, 219.07
34.050, 193.86
34.760, 185.92
35.046, 166.90
35.745, 157.06
35.642, 175.14
36.302, 145.04
37.040, 144.50
37.045, 131.13
37.538, 122.53
37.505, 136.77
38.197, 122.24
38.489, 112.18
39.258, 113.03
39.263, 103.48
40.045, 104.93
40.049, 96.680
40.782, 97.821
41.026, 90.961
41.698, 91.356
42.037, 85.250
42.745, 86.372
42.954, 80.092
43.685, 82.363
43.691, 74.290
44.442, 76.285
44.577, 70.454
45.300, 70.989
45.389, 66.937
46.120, 65.940
46.613, 61.678
47.300, 60.574
47.435, 55.559
48.026, 51.589
48.163, 56.317
48.807, 50.106
49.546, 49.113
49.550, 45.128
50.251, 44.530
50.418, 39.477
51.031, 35.565
51.086, 40.391
51.767, 36.238
51.707, 32.375
52.554, 33.746
52.559, 30.415
53.339, 31.982
53.344, 29.056
54.059, 29.629
54.551, 28.100
55.206, 28.066
55.545, 26.071
56.265, 26.984
56.270, 24.390
57.049, 25.907
57.054, 23.592
57.772, 24.326
58.327, 23.348
59.047, 23.192
59.830, 22.973
60.614, 22.466
61.352, 22.028
62.013, 21.267
62.750, 21.405
63.486, 21.060
64.316, 20.965
65.098, 21.482
65.102, 19.905
65.855, 19.709
66.668, 19.246
67.427, 19.290
67.634, 20.557
68.447, 19.134
69.163, 19.194
69.939, 19.805
70.016, 17.650
70.744, 17.436
71.558, 17.615
72.217, 19.202
72.426, 16.858
72.751, 19.103
73.007, 16.761
74.068, 18.860
74.899, 17.527
75.637, 17.339
76.416, 18.565
76.422, 16.603
77.199, 18.466
77.205, 16.483
77.982, 18.374
77.987, 16.551
78.764, 18.276
78.769, 16.612
79.547, 18.261
79.552, 16.580
80.330, 18.198
80.335, 16.436
81.112, 18.108
81.118, 16.342
81.895, 17.951
81.901, 16.212
82.678, 17.867
82.683, 16.235
83.461, 17.758
83.466, 16.167
84.244, 17.659
84.249, 16.118
85.026, 17.651
85.031, 16.111
85.809, 17.617
85.814, 16.073
86.550, 17.038
86.822, 16.232
87.488, 17.240
87.622, 15.972
88.371, 17.260
88.375, 15.801
89.153, 17.272
89.158, 15.806
89.917, 16.811
89.799, 15.615
90.652, 15.816
